"Date of Download: 2023-10-05_19:41:25"
"Search Parameters: Data Level:plot  Trait List:79176,79120,79219  Trial List:1424,1425,1426,1427,1428,1429,1430,1431  Accession List:  Plot List:313912,313930,313922,313906,313917,313914,313929,313905,313902,313927,313908,313924,313918,313925,313923,313913,313919,313928,313907,313901,313926,313920,313899,313910,313934,313933,313911,313921,313909,313915,313932,313900,313931,313916,313904,313903,313942,313965,313957,313952,313945,313946,313964,313948,313936,313969,313950,313959,313956,313954,313958,313940,313961,313970,313951,313939,313955,313960,313937,313949,313967,313966,313941,313962,313953,313943,313968,313938,313963,313944,313947,313935,313976,313994,314002,313981,313971,313974,313995,313983,313986,313997,313982,314000,314006,313999,314001,313975,314003,313996,313980,313987,313998,314005,313989,313978,313990,313991,313977,314004,313979,313973,313992,313988,313993,313972,313984,313985,314012,314030,314038,314018,314008,314010,314031,314019,314022,314033,314017,314036,314042,314035,314037,314011,314040,314032,314016,314023,314034,314041,314025,314014,314026,314027,314013,314039,314015,314009,314028,314024,314029,314007,314020,314021,314069,314047,314053,314064,314072,314073,314046,314061,314078,314043,314065,314054,314051,314058,314052,314067,314057,314044,314063,314076,314059,314056,314074,314062,314049,314048,314068,314055,314066,314070,314050,314075,314045,314071,314060,314077,314084,314103,314109,314089,314079,314082,314102,314091,314094,314105,314090,314108,314114,314107,314110,314083,314112,314104,314088,314095,314106,314113,314097,314086,314098,314099,314085,314111,314087,314081,314100,314096,314101,314080,314092,314093,314143,314121,314128,314135,314140,314139,314120,314137,314149,314116,314133,314126,314129,314131,314127,314145,314125,314115,314134,314146,314130,314124,314148,314136,314118,314119,314144,314123,314132,314142,314117,314147,314122,314141,314138,314150,314177,314155,314160,314171,314179,314181,314154,314169,314186,314151,314172,314162,314159,314166,314161,314175,314165,314152,314173,314184,314167,314163,314182,314170,314157,314156,314176,314164,314174,314178,314158,314183,314153,314180,314168,314185  Plant List:  Location List:  Year List:2022  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes","22_DOP_1_Harvesting Diff Dates"
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314044","22_DOP_5-rep2-CLL17_18","2","2","18","3","6","test","","","","9547.12999568182","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","51423","DG263L","RU2102020","plot","314076","22_DOP_5-rep2-DG263L_20","2","2","20","4","5","test","","","","9078.26376","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314058","22_DOP_5-rep2-DGL2065_14","2","2","14","3","2","test","","","","9460.21199659091","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314052","22_DOP_5-rep2-PVL03_15","2","2","15","3","3","test","","","","8626.884165","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","313898","RT7331MA","","plot","314074","22_DOP_5-rep2-RT7331MA_23","2","2","23","4","2","test","","","","11288.5508972727","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","46101","RTv7231MA","","plot","314056","22_DOP_5-rep2-RTv7231MA_22","2","2","22","4","3","test","","","","9230.946075","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314059","22_DOP_5-rep2-RU1902026_21","2","2","21","4","4","test","","","","8686.40541681818","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","49060","RU2002182","181L1578","plot","314062","22_DOP_5-rep2-RU2002182_24","2","2","24","4","1","test","","","","8744.146183125","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","56973","RU2102186","193L2086","plot","314067","22_DOP_5-rep2-RU2102186_16","2","2","16","3","4","test","","","","9041.2599675","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","53477","203L1104","RU2302011","plot","314066","22_DOP_5-rep3-203L1104_29","3","3","29","5","5","test","","","","8651.38667625","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314049","22_DOP_5-rep3-AddiJo_25","3","3","25","5","1","test","","","","6629.47490607955","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314077","22_DOP_5-rep3-Avant_36","3","3","36","6","1","test","","","","9146.42226068182","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314070","22_DOP_5-rep3-CLL17_30","3","3","30","5","6","test","","","","9672.49132875","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","51423","DG263L","RU2102020","plot","314055","22_DOP_5-rep3-DG263L_28","3","3","28","5","4","test","","","","8735.98625590909","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314068","22_DOP_5-rep3-DGL2065_27","3","3","27","5","3","test","","","","8256.83108693182","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314050","22_DOP_5-rep3-PVL03_31","3","3","31","6","6","test","","","","7075.95248352273","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","313898","RT7331MA","","plot","314060","22_DOP_5-rep3-RT7331MA_35","3","3","35","6","2","test","","","","11454.1739325","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","46101","RTv7231MA","","plot","314048","22_DOP_5-rep3-RTv7231MA_26","3","3","26","5","2","test","","","","9701.14578068182","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314045","22_DOP_5-rep3-RU1902026_33","3","3","33","6","4","test","","","","8638.43080295454","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","49060","RU2002182","181L1578","plot","314071","22_DOP_5-rep3-RU2002182_34","3","3","34","6","3","test","","","","6858.786286875","",""
"2022","167","LSU Rice","LSU rice breeding program","1428","22_DOP_5","DOP","RCBD","","","","no","no","2022-April-19","2022-August-15","32","Rice Research Station","56973","RU2102186","193L2086","plot","314075","22_DOP_5-rep3-RU2102186_32","3","3","32","6","5","test","","","","7114.85040954545","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","53477","203L1104","RU2302011","plot","314082","22_DOP_6-rep1-203L1104_6","1","1","6","1","6","test","","63.11","54.41","7081.13483284091","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314108","22_DOP_6-rep1-AddiJo_12","1","1","12","2","1","test","","65.18","56.84","5348.27541477273","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314102","22_DOP_6-rep1-Avant_7","1","1","7","2","6","test","","65.6","56.94","6145.96323","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314094","22_DOP_6-rep1-CLL17_9","1","1","9","2","4","test","","63.58","54.84","7520.88444801136","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","51423","DG263L","RU2102020","plot","314090","22_DOP_6-rep1-DG263L_11","1","1","11","2","2","test","","61.34","51.7","5981.58274636364","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314084","22_DOP_6-rep1-DGL2065_1","1","1","1","1","1","test","","67.87","60.39","5313.80218465909","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314079","22_DOP_6-rep1-PVL03_5","1","1","5","1","5","test","","62.53","52.68","5964.77799375","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","313898","RT7331MA","","plot","314103","22_DOP_6-rep1-RT7331MA_2","1","1","2","1","2","test","","67.56","59.52","9243.85648909091","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","46101","RTv7231MA","","plot","314105","22_DOP_6-rep1-RTv7231MA_10","1","1","10","2","3","test","","58.85","46.75","7806.04246159091","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314109","22_DOP_6-rep1-RU1902026_3","1","1","3","1","3","test","","65.59","57.69","7974.36274295454","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","49060","RU2002182","181L1578","plot","314091","22_DOP_6-rep1-RU2002182_8","1","1","8","2","5","test","","64.12","54.74","5129.86666653409","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","56973","RU2102186","193L2086","plot","314089","22_DOP_6-rep1-RU2102186_4","1","1","4","1","4","test","","62.58","48.92","5710.73680568182","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","53477","203L1104","RU2302011","plot","314110","22_DOP_6-rep2-203L1104_15","2","2","15","3","3","test","","64.48","56.05","5474.33378897727","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314107","22_DOP_6-rep2-AddiJo_14","2","2","14","3","2","test","","63.55","55.16","4989.07193352273","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314088","22_DOP_6-rep2-Avant_19","2","2","19","4","6","test","","65.36","56.58","5886.686656875","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314095","22_DOP_6-rep2-CLL17_20","2","2","20","4","5","test","","64.62","56.57","7778.90331647727","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","51423","DG263L","RU2102020","plot","314106","22_DOP_6-rep2-DG263L_21","2","2","21","4","4","test","","63.85","54.57","7210.96632102273","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314114","22_DOP_6-rep2-DGL2065_13","2","2","13","3","1","test","","66.24","58.08","5731.837453125","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314104","22_DOP_6-rep2-PVL03_18","2","2","18","3","6","test","","64.98","56.19","5512.481638125","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","313898","RT7331MA","","plot","314112","22_DOP_6-rep2-RT7331MA_17","2","2","17","3","5","test","","66.27","56.25","7643.05606022727","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","46101","RTv7231MA","","plot","314113","22_DOP_6-rep2-RTv7231MA_22","2","2","22","4","3","test","","63.37","50.22","7466.58342818182","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314097","22_DOP_6-rep2-RU1902026_23","2","2","23","4","2","test","","65.48","58.39","7885.8082125","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","49060","RU2002182","181L1578","plot","314083","22_DOP_6-rep2-RU2002182_16","2","2","16","3","4","test","","65.63","56.6","5364.95894284091","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","56973","RU2102186","193L2086","plot","314086","22_DOP_6-rep2-RU2102186_24","2","2","24","4","1","test","","63.48","49.57","5260.08455795455","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","53477","203L1104","RU2302011","plot","314096","22_DOP_6-rep3-203L1104_32","3","3","32","6","5","test","","","","5511.21635693182","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314092","22_DOP_6-rep3-AddiJo_35","3","3","35","6","2","test","","","","5246.33314857955","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314080","22_DOP_6-rep3-Avant_34","3","3","34","6","3","test","","","","5200.57845920454","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314081","22_DOP_6-rep3-CLL17_30","3","3","30","5","6","test","","","","7132.01883579545","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","51423","DG263L","RU2102020","plot","314111","22_DOP_6-rep3-DG263L_28","3","3","28","5","4","test","","","","6411.33891306818","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314085","22_DOP_6-rep3-DGL2065_27","3","3","27","5","3","test","","","","5137.49623636364","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314100","22_DOP_6-rep3-PVL03_31","3","3","31","6","6","test","","","","4699.19373920455","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","313898","RT7331MA","","plot","314099","22_DOP_6-rep3-RT7331MA_26","3","3","26","5","2","test","","","","8941.82553409091","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","46101","RTv7231MA","","plot","314093","22_DOP_6-rep3-RTv7231MA_36","3","3","36","6","1","test","","","","6133.26495886364","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314087","22_DOP_6-rep3-RU1902026_29","3","3","29","5","5","test","","","","7778.63813778409","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","49060","RU2002182","181L1578","plot","314098","22_DOP_6-rep3-RU2002182_25","3","3","25","5","1","test","","","","4793.59735397727","",""
"2022","167","LSU Rice","LSU rice breeding program","1429","22_DOP_6","DOP","RCBD","","","","no","no","2022-May-03","2022-August-30","32","Rice Research Station","56973","RU2102186","193L2086","plot","314101","22_DOP_6-rep3-RU2102186_33","3","3","33","6","4","test","","","","5218.38331431818","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","53477","203L1104","RU2302011","plot","314126","22_DOP_7-rep1-203L1104_12","1","1","12","2","1","test","","65.33","54.11","5505.45819102273","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314139","22_DOP_7-rep1-AddiJo_6","1","1","6","1","6","test","","66.74","56.08","5924.84965909091","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314149","22_DOP_7-rep1-Avant_9","1","1","9","2","4","test","","66.44","56.18","5256.99333204545","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314143","22_DOP_7-rep1-CLL17_1","1","1","1","1","1","test","","","","5538.62825727273","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","51423","DG263L","RU2102020","plot","314120","22_DOP_7-rep1-DG263L_7","1","1","7","2","6","test","","64.93","54.87","4308.87343244318","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314128","22_DOP_7-rep1-DGL2065_3","1","1","3","1","3","test","","67.84","60.02","6093.71545090909","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314140","22_DOP_7-rep1-PVL03_5","1","1","5","1","5","test","","59.34","43.25","3719.21451375","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","313898","RT7331MA","","plot","314137","22_DOP_7-rep1-RT7331MA_8","1","1","8","2","5","test","","68.63","58.1","7311.61299988636","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","46101","RTv7231MA","","plot","314135","22_DOP_7-rep1-RTv7231MA_4","1","1","4","1","4","test","","60.69","42.15","4049.22560914773","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314116","22_DOP_7-rep1-RU1902026_10","1","1","10","2","3","test","","65.07","55.73","5497.89681","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","49060","RU2002182","181L1578","plot","314121","22_DOP_7-rep1-RU2002182_2","1","1","2","1","2","test","","66.5","57.12","5743.505315625","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","56973","RU2102186","193L2086","plot","314133","22_DOP_7-rep1-RU2102186_11","1","1","11","2","2","test","","62.43","46.9","3231.48270818182","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","53477","203L1104","RU2302011","plot","314124","22_DOP_7-rep2-203L1104_22","2","2","22","4","3","test","","66.89","56.41","6244.056616875","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314125","22_DOP_7-rep2-AddiJo_17","2","2","17","3","5","test","","66.98","57.47","6462.77600301136","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314127","22_DOP_7-rep2-Avant_15","2","2","15","3","3","test","","66.36","57.26","5649.21534886364","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314148","22_DOP_7-rep2-CLL17_23","2","2","23","4","2","test","","65.01","55.95","5460.90059403409","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","51423","DG263L","RU2102020","plot","314146","22_DOP_7-rep2-DG263L_20","2","2","20","4","5","test","","62.74","50.72","3685.31710022727","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314115","22_DOP_7-rep2-DGL2065_18","2","2","18","3","6","test","","68.51","60.25","6304.81284375","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314145","22_DOP_7-rep2-PVL03_16","2","2","16","3","4","test","","65.71","54.27","5365.11047352273","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","313898","RT7331MA","","plot","314134","22_DOP_7-rep2-RT7331MA_19","2","2","19","4","6","test","","68.78","58.51","7108.12244727273","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","46101","RTv7231MA","","plot","314136","22_DOP_7-rep2-RTv7231MA_24","2","2","24","4","1","test","","61.22","40.61","4679.05531159091","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314130","22_DOP_7-rep2-RU1902026_21","2","2","21","4","4","test","","65.43","57","5544.56826","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","49060","RU2002182","181L1578","plot","314129","22_DOP_7-rep2-RU2002182_13","2","2","13","3","1","test","","66.97","57.03","4882.250379375","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","56973","RU2102186","193L2086","plot","314131","22_DOP_7-rep2-RU2102186_14","2","2","14","3","2","test","","65.04","50.75","4267.86165340909","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","53477","203L1104","RU2302011","plot","314144","22_DOP_7-rep3-203L1104_27","3","3","27","5","3","test","","","","6074.86503409091","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314142","22_DOP_7-rep3-AddiJo_30","3","3","30","5","6","test","","","","5265.09264698864","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314150","22_DOP_7-rep3-Avant_36","3","3","36","6","1","test","","","","4727.37086948864","",""
